id,uuid,title,short_title,raw_idea,refined_idea,description,category,subcategory,topic,niche,content_type,format,target_audience,language,status,priority,source,source_reference,parent_idea_id,root_idea_id,version,idea_hash,created_at,updated_at,scheduled_for,generated_at,published_at,archived_at,is_deleted,category_id
100,f33f7756-a050-4b4d-9f10-8876bee19b8d,Solar Orchard Furnace,Solar Orchard Furnace,"Solar Orchard Furnace
A colossal network of mirrors rises around the orchard like a mechanical mountain range, capturing sunlight and redirecting it through adjustable beams. The system converts excess solar energy into heat, electricity, and artificial sunlight while carefully maintaining ideal conditions for the trees.",,"A colossal network of mirrors rises around the orchard like a mechanical mountain range, capturing sunlight and redirecting it through adjustable beams. The system converts excess solar energy into heat, electricity, and artificial sunlight while carefully maintaining ideal conditions for the trees.",Impossible Giant Machine,,Apple Orchard,Agriculture Titan Megastructures,,,,en,new,8,,,,,1,,2026-08-16 20:32:46.478805,2026-08-16 20:32:46.478805,,,,,0,1
101,3b377244-2eb8-4d28-9b0b-5e98e2314322,Planetary Pruning Spider,Planetary Pruning Spider,"Planetary Pruning Spider
An enormous multi-legged robot walks between orchard rows, with each leg spanning dozens of trees and carrying swarms of microscopic pruning machines. Its central intelligence predicts future branch growth and trims the entire orchard in synchronized patterns without damaging a single blossom.",,"An enormous multi-legged robot walks between orchard rows, with each leg spanning dozens of trees and carrying swarms of microscopic pruning machines. Its central intelligence predicts future branch growth and trims the entire orchard in synchronized patterns without damaging a single blossom.",Impossible Giant Machine,,Apple Orchard,Agriculture Titan Megastructures,,,,en,new,9,,,,,1,,2026-08-16 20:32:46.520899,2026-08-16 20:32:46.520899,,,,,0,1
102,de1d1902-6db0-4282-b1ca-99b00bb98ccb,Infinite Orchard Conveyor,Infinite Orchard Conveyor,"Infinite Orchard Conveyor
A colossal circular conveyor system surrounds the entire orchard and somehow moves the landscape itself through successive agricultural stations. Trees pass through gigantic automated zones for pruning, pollination, irrigation, harvesting, inspection, and regeneration before returning to their original positions.",,"A colossal circular conveyor system surrounds the entire orchard and somehow moves the landscape itself through successive agricultural stations. Trees pass through gigantic automated zones for pruning, pollination, irrigation, harvesting, inspection, and regeneration before returning to their original positions.",Impossible Giant Machine,,Apple Orchard,Agriculture Titan Megastructures,,,,en,new,10,,,,,1,,2026-08-16 20:32:46.549029,2026-08-16 20:32:46.549029,,,,,0,1
103,4cea1d24-b413-4b37-9395-df3d49ad60a9,Solar Titan Harvester,Solar Titan Harvester,"Solar Titan Harvester
A colossal humanoid machine strides through the sunflower field, harvesting entire rows with rotating arm-mounted cutters and conveyor belts. Its enormous torso transforms the collected sunflower heads into seeds, oil, and biofuel while leaving the stalks neatly stacked behind it.",,"A colossal humanoid machine strides through the sunflower field, harvesting entire rows with rotating arm-mounted cutters and conveyor belts. Its enormous torso transforms the collected sunflower heads into seeds, oil, and biofuel while leaving the stalks neatly stacked behind it.",Impossible Giant Machine,,Sunflower Field,Agriculture Titan Megastructures,,,,en,new,1,,,,,1,,2026-08-16 20:40:24.192100,2026-08-16 20:40:24.192652,,,,,0,1
104,7f1f7319-78fa-4de8-ba03-158d0de2a7c9,Sunflower Skywheel,Sunflower Skywheel,"Sunflower Skywheel
A gigantic ring-shaped megastructure rolls slowly across the field, with thousands of articulated harvesting arms extending from its circumference. As it turns, the machine simultaneously pollinates, waters, fertilizes, and harvests an entire circular zone of sunflowers.",,"A gigantic ring-shaped megastructure rolls slowly across the field, with thousands of articulated harvesting arms extending from its circumference. As it turns, the machine simultaneously pollinates, waters, fertilizes, and harvests an entire circular zone of sunflowers.",Impossible Giant Machine,,Sunflower Field,Agriculture Titan Megastructures,,,,en,new,2,,,,,1,,2026-08-16 20:40:24.220360,2026-08-16 20:40:24.220360,,,,,0,1
105,13ddf69e-db58-4ef5-b4b8-d959606b4245,Helios Field Cathedral,Helios Field Cathedral,"Helios Field Cathedral
This city-sized agricultural cathedral stands over the sunflower field on colossal mechanical legs. Its enormous glass canopy tracks the sun while internal drones descend like stained-glass angels to inspect, prune, and harvest individual plants.",,"This city-sized agricultural cathedral stands over the sunflower field on colossal mechanical legs. Its enormous glass canopy tracks the sun while internal drones descend like stained-glass angels to inspect, prune, and harvest individual plants.",Impossible Giant Machine,,Sunflower Field,Agriculture Titan Megastructures,,,,en,new,3,,,,,1,,2026-08-16 20:40:24.239508,2026-08-16 20:40:24.239508,,,,,0,1
106,3bc37532-a078-4cab-9d58-c4f9e8279bf4,Titanic Sun Tracker,Titanic Sun Tracker,"Titanic Sun Tracker
A mountain-scale mobile solar array follows the sun across the horizon while hovering directly above the sunflower field. Its vast reflective panels redirect concentrated sunlight onto selected crops, creating impossible zones of accelerated growth and synchronized flowering.",,"A mountain-scale mobile solar array follows the sun across the horizon while hovering directly above the sunflower field. Its vast reflective panels redirect concentrated sunlight onto selected crops, creating impossible zones of accelerated growth and synchronized flowering.",Impossible Giant Machine,,Sunflower Field,Agriculture Titan Megastructures,,,,en,new,4,,,,,1,,2026-08-16 20:40:24.261389,2026-08-16 20:40:24.261389,,,,,0,1
107,9b72183f-8f31-4677-8c87-7e5f5df12922,The Golden Root Engine,The Golden Root Engine,"The Golden Root Engine
A gigantic subterranean machine crawls beneath the field, using colossal drills to map and reshape the soil around every sunflower root system. It injects precisely balanced water and nutrients through an underground network, making the entire field behave like one enormous engineered organism.",,"A gigantic subterranean machine crawls beneath the field, using colossal drills to map and reshape the soil around every sunflower root system. It injects precisely balanced water and nutrients through an underground network, making the entire field behave like one enormous engineered organism.",Impossible Giant Machine,,Sunflower Field,Agriculture Titan Megastructures,,,,en,new,5,,,,,1,,2026-08-16 20:40:24.296158,2026-08-16 20:40:24.296158,,,,,0,1
108,6cac7ce3-f04f-4efe-bc7c-a95ec8406257,Sunflower Leviathan,Sunflower Leviathan,"Sunflower Leviathan
An immense serpentine machine longer than the entire field winds between the sunflower rows on hundreds of articulated segments. Each segment carries harvesting jaws, irrigation turbines, pollination towers, and seed-processing chambers that operate simultaneously as the machine advances.",,"An immense serpentine machine longer than the entire field winds between the sunflower rows on hundreds of articulated segments. Each segment carries harvesting jaws, irrigation turbines, pollination towers, and seed-processing chambers that operate simultaneously as the machine advances.",Impossible Giant Machine,,Sunflower Field,Agriculture Titan Megastructures,,,,en,new,6,,,,,1,,2026-08-16 20:40:24.324161,2026-08-16 20:40:24.324161,,,,,0,1
109,911f6d74-9ab6-449c-b9a7-b63a36ca05bb,Petal Storm Generator,Petal Storm Generator,"Petal Storm Generator
A colossal weather-control tower rises above the sunflower field and generates artificial clouds using enormous rotating atmospheric turbines. It releases precisely timed rain, mist, warmth, and harmless electrical charges to create an impossible microclimate optimized for sunflower growth.",,"A colossal weather-control tower rises above the sunflower field and generates artificial clouds using enormous rotating atmospheric turbines. It releases precisely timed rain, mist, warmth, and harmless electrical charges to create an impossible microclimate optimized for sunflower growth.",Impossible Giant Machine,,Sunflower Field,Agriculture Titan Megastructures,,,,en,new,7,,,,,1,,2026-08-16 20:40:24.347358,2026-08-16 20:40:24.347358,,,,,0,1
110,84e2bc26-841c-46c9-bad8-2069cd563b32,The Million-Arm Pollinator,The Million-Arm Pollinator,"The Million-Arm Pollinator
A towering mechanical lattice spans the entire sunflower field, supporting millions of tiny articulated arms. The arms move from flower to flower in synchronized waves, transferring pollen with such precision that the entire field can be pollinated in minutes.",,"A towering mechanical lattice spans the entire sunflower field, supporting millions of tiny articulated arms. The arms move from flower to flower in synchronized waves, transferring pollen with such precision that the entire field can be pollinated in minutes.",Impossible Giant Machine,,Sunflower Field,Agriculture Titan Megastructures,,,,en,new,8,,,,,1,,2026-08-16 20:40:24.369377,2026-08-16 20:40:24.369377,,,,,0,1
111,6770f833-0445-4b48-ba63-160e0bb70dcc,Colossus Seed Forge,Colossus Seed Forge,"Colossus Seed Forge
A gigantic factory on crawler tracks rolls along the edge of the sunflower field, swallowing harvested plants through enormous intake portals. Inside, impossible mechanical furnaces separate seeds, oil, fiber, and biomass before launching the finished agricultural products through towering pneumatic silos.",,"A gigantic factory on crawler tracks rolls along the edge of the sunflower field, swallowing harvested plants through enormous intake portals. Inside, impossible mechanical furnaces separate seeds, oil, fiber, and biomass before launching the finished agricultural products through towering pneumatic silos.",Impossible Giant Machine,,Sunflower Field,Agriculture Titan Megastructures,,,,en,new,9,,,,,1,,2026-08-16 20:40:24.390701,2026-08-16 20:40:24.390701,,,,,0,1
112,e3a26b62-12b8-40ba-814c-99b88193d5ad,Solar Bloom Clock,Solar Bloom Clock,"Solar Bloom Clock
A colossal clock-like machine stands at the center of the sunflower field, with enormous mechanical hands sweeping across the sky. Its movements coordinate giant irrigation cannons, artificial sunlight mirrors, pollination drones, and harvest platforms so every sunflower blooms and ripens at exactly the same moment.",,"A colossal clock-like machine stands at the center of the sunflower field, with enormous mechanical hands sweeping across the sky. Its movements coordinate giant irrigation cannons, artificial sunlight mirrors, pollination drones, and harvest platforms so every sunflower blooms and ripens at exactly the same moment.",Impossible Giant Machine,,Sunflower Field,Agriculture Titan Megastructures,,,,en,new,10,,,,,1,,2026-08-16 20:40:24.418829,2026-08-16 20:40:24.418829,,,,,0,1
113,e377f9dd-5ebd-4097-96b7-1782f1f4c37d,The Grassland Tide Engine,The Grassland Tide Engine,"The Grassland Tide Engine
A colossal circular machine buried beneath the prairie slowly rolls entire waves of grass across the landscape, replacing mature vegetation with freshly grown layers. Its planetary-scale gears harvest sunlight, soil moisture, and wind to make the grassland appear to flow like an ocean.",,"A colossal circular machine buried beneath the prairie slowly rolls entire waves of grass across the landscape, replacing mature vegetation with freshly grown layers. Its planetary-scale gears harvest sunlight, soil moisture, and wind to make the grassland appear to flow like an ocean.",Impossible Giant Machine,,Grassland,Nature Titan Megastructures,,,,en,new,1,,,,,1,,2026-08-18 07:23:56.043546,2026-08-18 07:23:56.043546,,,,,0,1
114,4078eeed-426d-47f5-b3f6-8bd40208c650,Skyroot Rain Harvester,Skyroot Rain Harvester,"Skyroot Rain Harvester
A titan-sized forest of mechanical towers rises above the grassland, each tower stretching higher than mountains and opening enormous petals into the clouds. The machine captures atmospheric moisture and releases precisely timed artificial rain over distant sections of prairie.",,"A titan-sized forest of mechanical towers rises above the grassland, each tower stretching higher than mountains and opening enormous petals into the clouds. The machine captures atmospheric moisture and releases precisely timed artificial rain over distant sections of prairie.",Impossible Giant Machine,,Grassland,Nature Titan Megastructures,,,,en,new,2,,,,,1,,2026-08-18 07:23:56.083905,2026-08-18 07:23:56.083905,,,,,0,1
115,a2353255-9aab-421b-b9fe-1b7074e77025,Prairie Wind Shepherd,Prairie Wind Shepherd,"Prairie Wind Shepherd
Thousands of gigantic rotating sails march across the grassland like a mechanical herd, redirecting planetary-scale winds. By subtly changing air currents, the machine guides seeds, pollen, clouds, and even migrating insects toward selected regions.",,"Thousands of gigantic rotating sails march across the grassland like a mechanical herd, redirecting planetary-scale winds. By subtly changing air currents, the machine guides seeds, pollen, clouds, and even migrating insects toward selected regions.",Impossible Giant Machine,,Grassland,Nature Titan Megastructures,,,,en,new,3,,,,,1,,2026-08-18 07:23:56.111902,2026-08-18 07:23:56.111902,,,,,0,1
116,f4a2b6c9-9352-476f-9599-9c5e39d5966b,The Buried Sunwheel,The Buried Sunwheel,"The Buried Sunwheel
An immense ring-shaped machine encircles an entire grassland basin beneath the soil, with only its colossal rim visible aboveground. It slowly tilts sections of the terrain toward the Sun, creating impossible localized seasons that cause different parts of the prairie to experience spring, summer, autumn, and winter simultaneously.",,"An immense ring-shaped machine encircles an entire grassland basin beneath the soil, with only its colossal rim visible aboveground. It slowly tilts sections of the terrain toward the Sun, creating impossible localized seasons that cause different parts of the prairie to experience spring, summer, autumn, and winter simultaneously.",Impossible Giant Machine,,Grassland,Nature Titan Megastructures,,,,en,new,4,,,,,1,,2026-08-18 07:23:56.131426,2026-08-18 07:23:56.131426,,,,,0,1
117,28d0acb9-2987-4d38-b54d-f046848ec0fd,Thunderhoof Generator,Thunderhoof Generator,"Thunderhoof Generator
This continent-scale machine imitates the movement of an enormous herd of invisible mechanical animals, driving gigantic pistons beneath the prairie with each artificial step. The resulting vibrations aerate the soil, fracture compacted earth, and trigger synchronized blooms across the grassland.",,"This continent-scale machine imitates the movement of an enormous herd of invisible mechanical animals, driving gigantic pistons beneath the prairie with each artificial step. The resulting vibrations aerate the soil, fracture compacted earth, and trigger synchronized blooms across the grassland.",Impossible Giant Machine,,Grassland,Nature Titan Megastructures,,,,en,new,5,,,,,1,,2026-08-18 07:23:56.149842,2026-08-18 07:23:56.149842,,,,,0,1
118,c291b82c-c454-4027-b63c-a98c3bbeb1a7,Prairie Memory Engine,Prairie Memory Engine,"Prairie Memory Engine
A colossal network of towers and underground chambers records the biological history of the grassland and then physically reconstructs extinct plants from stored genetic patterns. Entire ancient ecosystems can emerge overnight, making prehistoric prairie return beneath the machine's enormous shadow.",,"A colossal network of towers and underground chambers records the biological history of the grassland and then physically reconstructs extinct plants from stored genetic patterns. Entire ancient ecosystems can emerge overnight, making prehistoric prairie return beneath the machine's enormous shadow.",Impossible Giant Machine,,Grassland,Nature Titan Megastructures,,,,en,new,6,,,,,1,,2026-08-18 07:23:56.176846,2026-08-18 07:23:56.176846,,,,,0,1
119,34949b23-1ca6-4dc3-ab8b-91ce5a2f17cd,Horizon Grass Loom,Horizon Grass Loom,"Horizon Grass Loom
Stretching from horizon to horizon, a gigantic framework pulls living blades of grass through impossible mechanical needles and weaves them into vast floating carpets. The woven vegetation forms elevated habitats, bridges, windbreaks, and new layers of grassland suspended above the original terrain.",,"Stretching from horizon to horizon, a gigantic framework pulls living blades of grass through impossible mechanical needles and weaves them into vast floating carpets. The woven vegetation forms elevated habitats, bridges, windbreaks, and new layers of grassland suspended above the original terrain.",Impossible Giant Machine,,Grassland,Nature Titan Megastructures,,,,en,new,7,,,,,1,,2026-08-18 07:23:56.206720,2026-08-18 07:23:56.206720,,,,,0,1
120,933610f6-d902-42e2-9e8b-2db21875ad44,Cloudshadow Irrigator,Cloudshadow Irrigator,"Cloudshadow Irrigator
A megastructure spanning dozens of kilometers moves an artificial shadow across the prairie while enormous underground pumps circulate water beneath it. Wherever the shadow passes, evaporation stops and hidden irrigation channels awaken, allowing the machine to sculpt the grassland's moisture patterns like a moving climate system.",,"A megastructure spanning dozens of kilometers moves an artificial shadow across the prairie while enormous underground pumps circulate water beneath it. Wherever the shadow passes, evaporation stops and hidden irrigation channels awaken, allowing the machine to sculpt the grassland's moisture patterns like a moving climate system.",Impossible Giant Machine,,Grassland,Nature Titan Megastructures,,,,en,new,8,,,,,1,,2026-08-18 07:23:56.233060,2026-08-18 07:23:56.233060,,,,,0,1
121,aff890ac-b1cd-44d7-8b88-aea23b20e951,The Seed Moon,The Seed Moon,"The Seed Moon
A colossal spherical machine hovers above the grassland, rotating slowly like a second moon and continuously manufacturing and launching seeds. Its gravity-defying launch mechanisms distribute different plant species in carefully calculated patterns, creating enormous living mosaics visible from space.",,"A colossal spherical machine hovers above the grassland, rotating slowly like a second moon and continuously manufacturing and launching seeds. Its gravity-defying launch mechanisms distribute different plant species in carefully calculated patterns, creating enormous living mosaics visible from space.",Impossible Giant Machine,,Grassland,Nature Titan Megastructures,,,,en,new,9,,,,,1,,2026-08-18 07:23:56.251039,2026-08-18 07:23:56.251039,,,,,0,1
122,1d461a1b-04a6-4cda-9fe3-2f8983b2227b,Prairie Planet Engine,Prairie Planet Engine,"Prairie Planet Engine
An impossible titan-scale machine is anchored beneath an entire grassland and slowly rotates huge sections of the Earth's surface by microscopic amounts. The machine manipulates terrain, groundwater, sunlight exposure, and atmospheric circulation to maintain a perfectly balanced artificial ecosystem across thousands of square kilometers.",,"An impossible titan-scale machine is anchored beneath an entire grassland and slowly rotates huge sections of the Earth's surface by microscopic amounts. The machine manipulates terrain, groundwater, sunlight exposure, and atmospheric circulation to maintain a perfectly balanced artificial ecosystem across thousands of square kilometers.",Impossible Giant Machine,,Grassland,Nature Titan Megastructures,,,,en,new,10,,,,,1,,2026-08-18 07:23:56.270050,2026-08-18 07:23:56.270050,,,,,0,1
123,b56e6991-f801-4ff7-ad62-b554020e4c16,The Desert Titan Megastructure #1,The Desert Titan Megastructure #1,"The Desert Titan Megastructure #1
A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Desert,Environment Titan Megastructures,,,,en,new,1,,,,,1,,2026-08-18 15:43:28.806740,2026-08-18 15:43:28.806740,,,,,0,1
124,8f2679d6-de28-41c2-b374-a4c9bdef0933,The Desert Titan Megastructure #2,The Desert Titan Megastructure #2,"The Desert Titan Megastructure #2
A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Desert,Environment Titan Megastructures,,,,en,new,2,,,,,1,,2026-08-18 15:43:28.839481,2026-08-18 15:43:28.839481,,,,,0,1
125,08447db2-a667-4d4d-ae40-24f6dda77939,The Desert Titan Megastructure #3,The Desert Titan Megastructure #3,"The Desert Titan Megastructure #3
A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Desert,Environment Titan Megastructures,,,,en,new,3,,,,,1,,2026-08-18 15:43:28.867481,2026-08-18 15:43:28.867481,,,,,0,1
126,9d3a8251-6cd2-4d06-bbe0-68bf687fbbc8,The Desert Titan Megastructure #4,The Desert Titan Megastructure #4,"The Desert Titan Megastructure #4
A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Desert,Environment Titan Megastructures,,,,en,new,4,,,,,1,,2026-08-18 15:43:28.894019,2026-08-18 15:43:28.894019,,,,,0,1
127,0753c300-f954-4c6d-90db-290025c54620,The Desert Titan Megastructure #5,The Desert Titan Megastructure #5,"The Desert Titan Megastructure #5
A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Desert,Environment Titan Megastructures,,,,en,new,5,,,,,1,,2026-08-18 15:43:28.915582,2026-08-18 15:43:28.915582,,,,,0,1
128,71d975c0-e874-47a0-97e8-13ed2d64bfd8,The Desert Titan Megastructure #6,The Desert Titan Megastructure #6,"The Desert Titan Megastructure #6
A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Desert,Environment Titan Megastructures,,,,en,new,6,,,,,1,,2026-08-18 15:43:28.930581,2026-08-18 15:43:28.930581,,,,,0,1
129,760b8f06-e78e-4f46-b601-373fda8b66a3,The Desert Titan Megastructure #7,The Desert Titan Megastructure #7,"The Desert Titan Megastructure #7
A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Desert,Environment Titan Megastructures,,,,en,new,7,,,,,1,,2026-08-18 15:43:28.946581,2026-08-18 15:43:28.946581,,,,,0,1
130,3652c025-23d3-494f-8847-0c6ea7c61403,The Desert Titan Megastructure #8,The Desert Titan Megastructure #8,"The Desert Titan Megastructure #8
A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Desert,Environment Titan Megastructures,,,,en,new,8,,,,,1,,2026-08-18 15:43:28.974406,2026-08-18 15:43:28.974406,,,,,0,1
131,7af17ce8-a799-45fa-b812-ad1ff836480b,The Desert Titan Megastructure #9,The Desert Titan Megastructure #9,"The Desert Titan Megastructure #9
A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Desert,Environment Titan Megastructures,,,,en,new,9,,,,,1,,2026-08-18 15:43:29.001969,2026-08-18 15:43:29.001969,,,,,0,1
132,4b907173-a508-4281-b132-1b02750c2da7,The Desert Titan Megastructure #10,The Desert Titan Megastructure #10,"The Desert Titan Megastructure #10
A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Desert using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Desert,Environment Titan Megastructures,,,,en,new,10,,,,,1,,2026-08-18 15:43:29.023968,2026-08-18 15:43:29.024970,,,,,0,1
133,b8573176-57fb-45fd-97b3-6b2392c39815,The Corn Field Titan Megastructure #3,The Corn Field Titan Megastructure #3,"The Corn Field Titan Megastructure #3
A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Corn Field,Agriculture Titan Megastructures,,,,en,new,3,,,,,1,,2026-08-22 08:42:29.667313,2026-08-22 08:42:29.668314,,,,,0,1
134,d025079b-bfaf-4aff-918a-04b6ebde68e2,The Corn Field Titan Megastructure #4,The Corn Field Titan Megastructure #4,"The Corn Field Titan Megastructure #4
A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Corn Field,Agriculture Titan Megastructures,,,,en,new,4,,,,,1,,2026-08-22 08:42:29.709893,2026-08-22 08:42:29.709893,,,,,0,1
135,67c8807d-f47e-417e-9581-ae5f8022f680,The Corn Field Titan Megastructure #5,The Corn Field Titan Megastructure #5,"The Corn Field Titan Megastructure #5
A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Corn Field,Agriculture Titan Megastructures,,,,en,new,5,,,,,1,,2026-08-22 08:42:29.737418,2026-08-22 08:42:29.737418,,,,,0,1
136,6d5a5a9b-9aee-49cf-9add-0703e7718590,The Corn Field Titan Megastructure #6,The Corn Field Titan Megastructure #6,"The Corn Field Titan Megastructure #6
A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Corn Field,Agriculture Titan Megastructures,,,,en,new,6,,,,,1,,2026-08-22 08:42:29.757665,2026-08-22 08:42:29.757665,,,,,0,1
137,bb2d85af-36bb-415f-a0f5-a0ce525029e6,The Corn Field Titan Megastructure #7,The Corn Field Titan Megastructure #7,"The Corn Field Titan Megastructure #7
A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Corn Field,Agriculture Titan Megastructures,,,,en,new,7,,,,,1,,2026-08-22 08:42:29.776663,2026-08-22 08:42:29.776663,,,,,0,1
138,393e0305-1ca4-4886-b66a-ac36926f726f,The Corn Field Titan Megastructure #8,The Corn Field Titan Megastructure #8,"The Corn Field Titan Megastructure #8
A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Corn Field,Agriculture Titan Megastructures,,,,en,new,8,,,,,1,,2026-08-22 08:42:29.803882,2026-08-22 08:42:29.803882,,,,,0,1
139,583c2581-a149-4652-a578-aa4a54f5ee37,The Corn Field Titan Megastructure #9,The Corn Field Titan Megastructure #9,"The Corn Field Titan Megastructure #9
A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Corn Field,Agriculture Titan Megastructures,,,,en,new,9,,,,,1,,2026-08-22 08:42:29.836403,2026-08-22 08:42:29.836403,,,,,0,1
140,b3d39ef2-2afa-4ca3-8692-ce335200509d,The Corn Field Titan Megastructure #10,The Corn Field Titan Megastructure #10,"The Corn Field Titan Megastructure #10
A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.",,A colossal titan-scale machine operating on Corn Field using automated extraction arms and quantum planetary energy conduits.,Impossible Giant Machine,,Corn Field,Agriculture Titan Megastructures,,,,en,new,10,,,,,1,,2026-08-22 08:42:29.861651,2026-08-22 08:42:29.861651,,,,,0,1
